0,dart,time,velocity
0,456,56,1530
0,456,411,1739
0,456,672,1905
0,456,910,2100
0,456,1010,2215
0,456,1140,2310
0,456,1330,2430
0,456,1582,2594
0,456,1797,2699
0,456,2037,2809
0,456,2209,2900
0,456,2754,3214
0,456,3036,3388
0,456,3527,3674
0,457,56,1530
0,457,392,1734
0,457,679,1889
0,457,887,2035
0,457,997,2160
0,457,1140,2310
0,457,1330,2490
0,457,1593,2619
0,457,1793,2734
0,457,2041,2824
0,457,2279,2965
0,457,2761,3299
0,457,3139,3488
0,457,3612,3739
0,458,56,1530
0,458,410,1704
0,458,704,1864
0,458,875,1974
0,458,974,2105
0,458,1140,2310
0,458,1337,2480
0,458,1589,2674
0,458,1807,2864
0,458,2081,3109
0,458,2593,3434
0,458,3135,3723
0,458,3650,3880
0,459,56,1530
0,459,380,1694
0,459,504,1754
0,459,686,1835
0,459,875,1974
0,459,988,2085
0,459,1140,2310
0,459,1341,2539
0,459,1585,2839
0,459,1785,3044
0,459,2226,3445
0,459,2631,3674
0,459,3090,3827
0,459,3653,3990
0,460,56,1530
0,460,492,1664
0,460,710,1795
0,460,875,1924
0,460,960,2010
0,460,1117,2255
0,460,1320,2530
0,460,1585,2839
0,460,1785,3044
0,460,2226,3445
0,460,2631,3674
0,460,3090,3827
0,460,3653,3990
0,461,56,1530
0,461,492,1664
0,461,720,1760
0,461,867,1899
0,461,950,1970
0,461,1098,2185
0,461,1310,2530
0,461,1603,2949
0,461,1792,3264
0,461,2211,3585
0,461,2593,3839
0,461,3108,4087
0,461,3587,4240
0,462,56,1530
0,462,369,1609
0,462,690,1779
0,462,848,1909
0,462,951,2035
0,462,1096,2180
0,462,1310,2515
0,462,1599,2944
0,462,1792,3234
0,462,2211,3585
0,462,2580,3830
0,462,3108,4087
0,462,3587,4240
0,463,56,1530
0,463,369,1609
0,463,680,1760
0,463,844,1899
0,463,940,1960
0,463,1086,2130
0,463,1300,2500
0,463,1602,2984
0,463,1769,3174
0,463,2281,3619
0,463,2580,3830
0,463,3108,4087
0,463,3587,4240
0,464,56,1530
0,464,458,1654
0,464,670,1740
0,464,844,1869
0,464,940,1960
0,464,1080,2080
0,464,1290,2470
0,464,1595,2940
0,464,1769,3174
0,464,2281,3619
0,464,2580,3830
0,464,3108,4087
0,464,3587,4240
0,465,56,1530
0,465,350,1624
0,465,660,1720
0,465,844,1869
0,465,940,1960
0,465,1070,2070
0,465,1278,2354
0,465,1577,2830
0,465,1772,3209
0,465,2266,3769
0,465,2591,3945
0,465,3126,4137
0,465,3587,4240
0,466,56,1530
0,466,427,1654
0,466,650,1720
0,466,769,1804
0,466,940,1960
0,466,1070,2070
0,466,1278,2354
0,466,1577,2830
0,466,1772,3209
0,466,2214,3869
0,466,2546,4095
0,466,3151,4282
0,466,3597,4385
0,467,56,1530
0,467,427,1654
0,467,636,1755
0,467,770,1820
0,467,1244,2380
0,467,1378,2584
0,467,1585,2915
0,467,1798,3250
0,467,2184,3729
0,467,2490,3980
0,467,3151,4282
0,467,3597,4385
0,468,56,1530
0,468,427,1654
0,468,628,1735
0,468,776,1799
0,468,1262,2235
0,468,1378,2479
0,468,1585,2915
0,468,1798,3250
0,468,2043,3519
0,468,2293,3725
0,468,2824,4116
0,468,3597,4385
0,469,56,1530
0,469,427,1654
0,469,620,1740
0,469,797,1830
0,469,1236,2278
0,469,1356,2486
0,469,1563,2863
0,469,1764,3163
0,469,2039,3479
0,469,2456,3965
0,469,2931,4209
0,469,3708,4431
0,470,56,1530
0,470,508,1700
0,470,613,1729
0,470,839,1833
0,470,1236,2191
0,470,1356,2486
0,470,1563,2863
0,470,1764,3163
0,470,2039,3479
0,470,2456,3965
0,470,2931,4209
0,470,3708,4431
0,471,56,1530
0,471,508,1700
0,471,610,1740
0,471,850,1873
0,471,1218,2236
0,471,1356,2486
0,471,1550,2770
0,471,1767,3029
0,471,2039,3479
0,471,2277,3758
0,471,2931,4209
0,471,3708,4431
0,472,56,1530
0,472,478,1713
0,472,600,1760
0,472,840,1850
0,472,1220,2176
0,472,1343,2400
0,472,1561,2696
0,472,1763,2969
0,472,2044,3489
0,472,2284,3744
0,472,2934,4175
0,472,3733,4356
0,473,56,1530
0,473,478,1713
0,473,590,1740
0,473,837,1929
0,473,1221,2213
0,473,1343,2400
0,473,1540,2640
0,473,1744,2955
0,473,2044,3375
0,473,2267,3656
0,473,3060,4215
0,473,3840,4489
0,474,56,1530
0,474,478,1713
0,474,576,1783
0,474,820,1910
0,474,1195,2173
0,474,1316,2330
0,474,1540,2550
0,474,1747,2855
0,474,2006,3248
0,474,2274,3556
0,474,3008,4155
0,474,3890,4400
0,475,56,1530
0,475,466,1723
0,475,566,1783
0,475,827,1910
0,475,1182,2121
0,475,1312,2258
0,475,1541,2455
0,475,1732,2611
0,475,1968,2926
0,475,2262,3244
0,475,2993,3844
0,475,3657,4245
0,476,56,1530
0,476,432,1693
0,476,567,1755
0,476,837,1910
0,476,1180,2135
0,476,1312,2258
0,476,1520,2410
0,476,1753,2565
0,476,1997,2775
0,476,2269,3014
0,476,2918,3539
0,476,3738,3890
0,477,56,1530
0,477,432,1693
0,477,557,1770
0,477,837,1945
0,477,1169,2110
0,477,1289,2208
0,477,1527,2395
0,477,1639,2479
0,477,1751,2575
0,477,1964,2735
0,477,2276,2919
0,477,2925,3374
0,477,3648,3800
0,478,56,1530
0,478,542,1775
0,478,842,1985
0,478,1158,2135
0,478,1266,2213
0,478,1391,2279
0,478,1520,2350
0,478,1646,2424
0,478,1740,2490
0,478,2010,2660
0,478,2238,2789
0,478,2813,3139
0,478,3711,3540
0,479,56,1530
0,479,547,1785
0,479,804,1955
0,479,1160,2130
0,479,1266,2198
0,479,1387,2274
0,479,1513,2360
0,479,1642,2439
0,479,1740,2490
0,479,1990,2630
0,479,2248,2774
0,479,2813,3139
0,479,3711,3540
0,480,56,1530
0,480,526,1764
0,480,804,1955
0,480,1160,2130
0,480,1266,2198
0,480,1383,2259
0,480,1510,2335
0,480,1634,2394
0,480,1751,2449
0,480,1985,2590
0,480,2122,2674
0,480,2230,2750
0,480,2575,2949
0,480,3700,3370
0,481,56,1530
0,481,516,1810
0,481,789,1990
0,481,1132,2135
0,481,1269,2188
0,481,1368,2239
0,481,1492,2290
0,481,1648,2369
0,481,1736,2434
0,481,1949,2565
0,481,2122,2674
0,481,2230,2730
0,481,2575,2949
0,481,3622,3330
0,482,56,1530
0,482,498,1785
0,482,758,1940
0,482,1118,2115
0,482,1235,2178
0,482,1510,2325
0,482,1736,2434
0,482,1949,2565
0,482,2122,2674
0,482,2230,2730
0,482,2589,2924
0,482,3622,3330
0,483,56,1530
0,483,498,1785
0,483,758,1940
0,483,1120,2135
0,483,1235,2178
0,483,1510,2325
0,483,1970,2600
0,483,2107,2659
0,483,2252,2745
0,483,3067,3084
0,483,3629,3300
0,484,56,1530
0,484,500,1815
0,484,635,1880
0,484,1112,2125
0,484,1227,2198
0,484,1510,2325
0,484,1970,2600
0,484,2107,2659
0,484,2463,2855
0,484,3107,3174
0,484,3565,3295
0,485,56,1530
0,485,371,1754
0,485,482,1810
0,485,635,1895
0,485,1093,2195
0,485,1223,2293
0,485,1502,2400
0,485,1958,2600
0,485,2095,2669
0,485,2552,2900
0,485,3107,3174
0,485,3520,3370
0,486,56,1530
0,486,371,1754
0,486,480,1860
0,486,731,2040
0,486,896,2165
0,486,1215,2383
0,486,1502,2535
0,486,1980,2835
0,486,2250,3044
0,486,2570,3295
0,486,2917,3559
0,486,3594,3849
0,487,56,1530
0,487,468,1835
0,487,682,2035
0,487,904,2190
0,487,1502,2535
0,487,1968,2820
0,487,2250,3020
0,487,2484,3184
0,487,2861,3489
0,487,3534,3844
0,488,56,1530
0,488,445,1790
0,488,726,2035
0,488,874,2155
0,488,1502,2535
0,488,1968,2820
0,488,2146,2935
0,488,2794,3354
0,488,3563,3599
0,489,56,1530
0,489,450,1820
0,489,601,1959
0,489,741,2075
0,489,1464,2484
0,489,1953,2795
0,489,2146,2935
0,489,2452,3099
0,489,2800,3280
0,489,3180,3455
0,489,3563,3599
0,490,56,1530
0,490,431,1785
0,490,600,1939
0,490,741,2035
0,490,1463,2509
0,490,1993,2865
0,490,2294,3110
0,490,2770,3375
0,490,3202,3640
0,490,3603,3864
0,491,56,1530
0,491,419,1705
0,491,599,1814
0,491,748,1894
0,491,1481,2394
0,491,2004,2865
0,491,2275,3090
0,491,2855,3444
0,491,3194,3570
0,491,3636,3659
0,492,56,1530
0,492,408,1650
0,492,547,1739
0,492,715,1804
0,492,870,1860
0,492,1020,1895
0,492,1175,2019
0,492,1473,2274
0,492,2004,2865
0,492,2275,3090
0,492,2855,3444
0,492,3194,3570
0,492,3636,3659
0,493,56,1530
0,493,408,1670
0,493,547,1739
0,493,677,1779
0,493,862,1829
0,493,1028,1895
0,493,1156,1984
0,493,1524,2294
0,493,1993,2684
0,493,2278,2985
0,493,2914,3374
0,493,3168,3500
0,493,3673,3654
0,494,56,1530
0,494,400,1690
0,494,547,1739
0,494,706,1789
0,494,862,1829
0,494,1001,1894
0,494,1142,1980
0,494,1512,2284
0,494,1985,2663
0,494,2259,2850
0,494,2880,3319
0,494,3316,3520
0,494,3806,3723
0,495,56,1530
0,495,400,1690
0,495,513,1739
0,495,650,1794
0,495,850,1834
0,495,997,1905
0,495,1127,1995
0,495,1515,2299
0,495,1997,2700
0,495,2259,2850
0,495,2880,3319
0,495,3316,3520
0,495,3820,3740
0,496,56,1530
0,496,375,1690
0,496,513,1739
0,496,650,1794
0,496,850,1834
0,496,998,1900
0,496,1130,1974
0,496,1490,2190
0,496,1989,2649
0,496,2291,2915
0,496,3058,3409
0,496,3820,3740
0,497,56,1530
0,497,382,1675
0,497,513,1699
0,497,690,1759
0,497,842,1819
0,497,983,1905
0,497,1122,1994
0,497,1504,2280
0,497,1730,2440
0,497,1989,2674
0,497,2279,2935
0,497,3058,3409
0,497,3820,3740
0,498,56,1530
0,498,391,1665
0,498,516,1719
0,498,827,1853
0,498,1016,2005
0,498,1311,2179
0,498,1480,2260
0,498,1730,2440
0,498,1966,2614
0,498,2256,2810
0,498,2976,3269
0,498,3597,3680
0,499,56,1530
0,499,368,1695
0,499,482,1759
0,499,589,1854
0,499,801,1968
0,499,1093,2125
0,499,1307,2214
0,499,1476,2290
0,499,1715,2385
0,499,1954,2489
0,499,2077,2559
0,499,2250,2690
0,499,3020,3200
0,499,3634,3450
0,500,56,1530
0,500,368,1695
0,500,482,1779
0,500,560,1860
0,500,711,1963
0,500,1067,2120
0,500,1281,2194
0,500,1480,2280
0,500,1715,2385
0,500,1961,2500
0,500,2086,2605
0,500,2250,2739
0,500,2540,2990
0,500,2740,3110
0,500,3290,3249
0,500,3756,3335
0,501,56,1530
0,501,368,1695
0,501,451,1775
0,501,560,1860
0,501,666,1938
0,501,1067,2150
0,501,1260,2250
0,501,1480,2290
0,501,1613,2344
0,501,1710,2370
0,501,1957,2505
0,501,2075,2595
0,501,2252,2734
0,501,2643,2955
0,501,3290,3294
0,501,3767,3479
0,502,56,1530
0,502,390,1740
0,502,499,1810
0,502,578,1885
0,502,683,1945
0,502,1060,2120
0,502,1250,2210
0,502,1483,2310
0,502,1613,2344
0,502,1710,2370
0,502,1946,2500
0,502,2080,2600
0,502,2265,2729
0,502,2583,2974
0,502,3254,3349
0,502,3767,3479
0,503,56,1530
0,503,390,1740
0,503,491,1800
0,503,555,1839
0,503,670,1920
0,503,946,2069
0,503,1060,2150
0,503,1235,2225
0,503,1480,2320
0,503,1609,2369
0,503,1724,2425
0,503,1950,2555
0,503,2073,2655
0,503,2280,2850
0,503,2594,3024
0,503,3183,3299
0,503,3696,3474
0,504,56,1530
0,504,390,1720
0,504,505,1784
0,504,614,1889
0,504,694,1969
0,504,931,2109
0,504,1046,2180
0,504,1240,2255
0,504,1501,2335
0,504,1612,2369
0,504,1724,2425
0,504,1938,2570
0,504,2066,2635
0,504,2177,2725
0,504,2283,2820
0,504,2746,3104
0,504,3183,3299
0,504,3662,3474
0,505,56,1530
0,505,467,1740
0,505,633,1849
0,505,1040,2170
0,505,1240,2255
0,505,1480,2320
0,505,1615,2394
0,505,1703,2450
0,505,1943,2570
0,505,2063,2660
0,505,2180,2755
0,505,2283,2855
0,505,2612,3084
0,505,3164,3419
0,505,3654,3594
0,506,56,1530
0,506,467,1740
0,506,623,1850
0,506,1040,2220
0,506,1254,2310
0,506,1498,2385
0,506,1703,2450
0,506,1936,2584
0,506,2052,2684
0,506,2176,2790
0,506,2270,2890
0,506,2567,3039
0,506,2863,3149
0,506,3060,3250
0,506,3754,3404
0,507,56,1530
0,507,461,1730
0,507,611,1795
0,507,994,2040
0,507,1265,2175
0,507,1460,2270
0,507,1703,2450
0,507,1936,2584
0,507,2048,2664
0,507,2190,2785
0,507,2267,2850
0,507,2596,3025
0,507,2863,3149
0,507,3060,3250
0,507,3679,3499
0,508,56,1530
0,508,446,1685
0,508,596,1760
0,508,1008,2049
0,508,1452,2300
0,508,1703,2450
0,508,1917,2589
0,508,2050,2685
0,508,2190,2785
0,508,2267,2854
0,508,2596,3025
0,508,2751,3094
0,508,3040,3220
0,508,3738,3494
0,509,56,1530
0,509,434,1710
0,509,601,1805
0,509,1071,2104
0,509,1460,2300
0,509,1699,2410
0,509,1829,2479
0,509,1944,2579
0,509,2046,2695
0,509,2178,2895
0,509,2270,3009
0,509,2547,3305
0,509,2739,3499
0,509,3270,3774
0,509,3775,3924
0,510,56,1530
0,510,452,1700
0,510,601,1785
0,510,1030,2100
0,510,1460,2310
0,510,1691,2420
0,510,1829,2514
0,510,1930,2600
0,510,2050,2765
0,510,2181,2930
0,510,2260,3030
0,510,2547,3305
0,510,2690,3410
0,510,3192,3679
0,510,3775,3924
0,511,56,1530
0,511,470,1720
0,511,576,1785
0,511,1050,2105
0,511,1450,2290
0,511,1599,2374
0,511,1690,2435
0,511,1829,2534
0,511,1921,2635
0,511,2061,2825
0,511,2181,2970
0,511,2293,3085
0,511,2547,3305
0,511,2931,3545
0,511,3210,3704
0,511,3819,3958
0,512,56,1530
0,512,440,1675
0,512,576,1760
0,512,1057,2070
0,512,1446,2290
0,512,1580,2344
0,512,1690,2435
0,512,1940,2680
0,512,2061,2825
0,512,2155,2925
0,512,2248,3010
0,512,2431,3175
0,512,2875,3525
0,512,3210,3704
0,512,3819,3958
0,513,56,1530
0,513,554,1780
0,513,764,1959
0,513,1049,2135
0,513,1453,2305
0,513,1576,2354
0,513,1683,2430
0,513,1940,2670
0,513,2049,2785
0,513,2151,2879
0,513,2251,3000
0,513,2431,3225
0,513,2934,3545
0,513,3250,3758
0,513,3819,3958
0,514,56,1530
0,514,390,1715
0,514,544,1830
0,514,756,1959
0,514,893,2035
0,514,1009,2094
0,514,1287,2244
0,514,1440,2300
0,514,1576,2354
0,514,1683,2430
0,514,1936,2659
0,514,2030,2775
0,514,2151,2879
0,514,2251,3000
0,514,2482,3175
0,514,2993,3560
0,514,3320,3732
0,514,3833,3943
0,515,56,1530
0,515,531,1809
0,515,878,2029
0,515,983,2089
0,515,1075,2149
0,515,1287,2244
0,515,1440,2310
0,515,1572,2374
0,515,1680,2460
0,515,1932,2730
0,515,2033,2965
0,515,2139,3089
0,515,2265,3265
0,515,2585,3560
0,515,3200,3820
0,515,3498,3947
0,515,3792,4043
0,516,56,1530
0,516,415,1719
0,516,533,1799
0,516,874,2054
0,516,975,2149
0,516,1287,2294
0,516,1443,2385
0,516,1694,2699
0,516,1905,2880
0,516,2018,3004
0,516,2135,3129
0,516,2251,3300
0,516,2740,3595
0,516,3170,3815
0,516,3790,4030
0,517,56,1530
0,517,415,1719
0,517,581,1844
0,517,874,2054
0,517,971,2149
0,517,1279,2354
0,517,1632,2615
0,517,1737,2754
0,517,2008,3065
0,517,2131,3184
0,517,2254,3260
0,517,2873,3545
0,517,3281,3739
0,517,3810,3870
0,518,56,1530
0,518,515,1764
0,518,600,1840
0,518,870,2079
0,518,971,2189
0,518,1060,2279
0,518,1624,2645
0,518,1737,2754
0,518,2008,3065
0,518,2131,3184
0,518,2228,3270
0,518,2753,3500
0,518,3162,3629
0,518,3758,3825
0,519,56,1530
0,519,501,1765
0,519,618,1880
0,519,858,2099
0,519,963,2174
0,519,1063,2285
0,519,1479,2619
0,519,1707,2799
0,519,2027,3130
0,519,2127,3224
0,519,2476,3420
0,519,2704,3530
0,519,3269,3764
0,519,3735,3900
0,520,56,1530
0,520,510,1800
0,520,626,1900
0,520,858,2099
0,520,948,2209
0,520,1066,2315
0,520,1256,2499
0,520,1703,2804
0,520,2002,3160
0,520,2148,3284
0,520,2937,3735
0,520,3276,3989
0,520,3705,4265
0,521,56,1530
0,521,378,1669
0,521,502,1789
0,521,650,1930
0,521,839,2109
0,521,943,2225
0,521,1080,2375
0,521,1474,2674
0,521,1703,2859
0,521,1990,3150
0,521,2162,3269
0,521,2721,3604
0,521,3227,3949
0,521,3790,4155
0,522,56,1530
0,522,479,1704
0,522,673,1925
0,522,831,2069
0,522,933,2190
0,522,1220,2555
0,522,1473,2804
0,522,1990,3234
0,522,2184,3434
0,522,2617,3654
0,522,2948,3859
0,522,3808,4215
0,523,56,1530
0,523,481,1770
0,523,680,1950
0,523,831,2069
0,523,920,2150
0,523,1079,2350
0,523,1460,2735
0,523,1714,2959
0,523,2105,3319
0,523,2243,3429
0,523,2691,3679
0,523,2962,3838
0,523,3778,4160
0,524,56,1530
0,524,470,1785
0,524,713,1990
0,524,831,2069
0,524,913,2175
0,524,1079,2350
0,524,1460,2715
0,524,1714,2959
0,524,2027,3170
0,524,2172,3289
0,524,2698,3633
0,524,3010,3823
0,524,3752,4160
0,525,56,1530
0,525,463,1735
0,525,631,1860
0,525,704,1919
0,525,816,2054
0,525,921,2149
0,525,989,2225
0,525,1460,2660
0,525,1617,2864
0,525,1700,3000
0,525,2152,3419
0,525,2623,3723
0,525,2995,3998
0,525,3313,4094
0,525,3755,4215
0,526,56,1530
0,526,442,1760
0,526,623,1929
0,526,704,2014
0,526,808,2074
0,526,900,2165
0,526,989,2250
0,526,1109,2364
0,526,1460,2690
0,526,1602,2839
0,526,2029,3084
0,526,2122,3144
0,526,2541,3403
0,526,2713,3497
0,526,3261,3879
0,526,3550,4024
0,527,56,1530
0,527,435,1745
0,527,645,1949
0,527,767,2054
0,527,876,2130
0,527,981,2200
0,527,1132,2340
0,527,1464,2675
0,527,1605,2789
0,527,1847,2959
0,527,2035,3059
0,527,2130,3100
0,527,2920,3612
0,527,3223,3809
0,527,3746,4069
0,528,56,1530
0,528,431,1740
0,528,563,1859
0,528,659,1939
0,528,890,2140
0,528,981,2200
0,528,1130,2310
0,528,1438,2485
0,528,1820,2779
0,528,2130,3060
0,528,2370,3249
0,528,2656,3444
0,528,3046,3706
0,528,3223,3809
0,528,3770,4155
0,529,56,1530
0,529,430,1740
0,529,563,1859
0,529,659,1939
0,529,865,2105
0,529,977,2165
0,529,1102,2245
0,529,1443,2484
0,529,1624,2614
0,529,1823,2809
0,529,2126,3130
0,529,2362,3294
0,529,2644,3539
0,529,2953,3736
0,529,3408,4004
0,529,3770,4155
0,530,56,1530
0,530,398,1750
0,530,537,1864
0,530,660,1980
0,530,861,2105
0,530,954,2165
0,530,1110,2290
0,530,1432,2490
0,530,1609,2659
0,530,1689,2754
0,530,2126,3130
0,530,2469,3389
0,530,2740,3584
0,530,3082,3821
0,530,3360,3910
0,530,3725,3974
0,531,56,1530
0,531,398,1740
0,531,537,1864
0,531,660,1980
0,531,861,2105
0,531,959,2190
0,531,1100,2330
0,531,1209,2394
0,531,1432,2530
0,531,1583,2654
0,531,1689,2754
0,531,1814,2874
0,531,2114,3115
0,531,2474,3385
0,531,2795,3634
0,531,3144,3781
0,531,3791,3969
0,532,56,1530
0,532,400,1800
0,532,641,1954
0,532,853,2115
0,532,962,2205
0,532,1090,2330
0,532,1209,2394
0,532,1324,2514
0,532,1430,2615
0,532,1597,2714
0,532,1681,2774
0,532,1814,2874
0,532,2195,3189
0,532,2451,3344
0,532,2787,3573
0,532,3118,3701
0,532,3842,3964
0,533,56,1530
0,533,386,1750
0,533,637,1964
0,533,856,2080
0,533,942,2145
0,533,1080,2310
0,533,1209,2419
0,533,1324,2514
0,533,1441,2620
0,533,1589,2744
0,533,1681,2825
0,533,1921,3059
0,533,2195,3189
0,533,2402,3329
0,533,2749,3508
0,533,3099,3706
0,533,3701,3934
0,534,56,1530
0,534,380,1740
0,534,637,1964
0,534,852,2095
0,534,945,2170
0,534,1080,2310
0,534,1209,2419
0,534,1300,2490
0,534,1420,2580
0,534,1592,2779
0,534,1825,3015
0,534,2150,3299
0,534,2410,3480
0,534,2882,3668
0,534,3199,3786
0,534,3771,3989
0,535,56,1530
0,535,337,1740
0,535,489,1854
0,535,624,1949
0,535,831,2079
0,535,925,2145
0,535,1039,2260
0,535,1186,2384
0,535,1301,2460
0,535,1440,2630
0,535,1580,2760
0,535,1936,3100
0,535,2235,3314
0,535,2517,3489
0,535,2815,3632
0,535,3199,3786
0,535,3771,3989
0,536,56,1530
0,536,333,1730
0,536,489,1854
0,536,624,1949
0,536,831,2079
0,536,900,2130
0,536,1039,2260
0,536,1186,2384
0,536,1280,2470
0,536,1417,2595
0,536,1572,2740
0,536,1876,2935
0,536,2138,3164
0,536,2654,3514
0,536,2978,3691
0,536,3265,3811
0,536,3741,3943
0,537,56,1530
0,537,344,1695
0,537,489,1854
0,537,617,1940
0,537,831,2079
0,537,901,2145
0,537,1027,2240
0,537,1145,2374
0,537,1266,2475
0,537,1409,2610
0,537,1572,2740
0,537,1938,3010
0,537,2126,3109
0,537,2385,3264
0,537,2739,3469
0,537,3130,3666
0,537,3741,3943
0,538,56,1530
0,538,336,1735
0,538,496,1884
0,538,625,1980
0,538,775,2044
0,538,872,2110
0,538,1012,2205
0,538,1137,2334
0,538,1256,2440
0,538,1409,2610
0,538,1790,2904
0,538,2281,3189
0,538,2709,3374
0,538,3107,3481
0,538,3715,3643
0,539,56,1530
0,539,317,1710
0,539,392,1764
0,539,591,1900
0,539,786,2044
0,539,880,2090
0,539,1012,2205
0,539,1137,2314
0,539,1248,2440
0,539,1427,2710
0,539,1662,2980
0,539,1966,3244
0,539,2410,3524
0,539,2623,3699
0,539,3017,3871
0,539,3614,4123
0,540,56,1530
0,540,317,1710
0,540,392,1764
0,540,591,1900
0,540,786,2044
0,540,862,2110
0,540,989,2170
0,540,1114,2279
0,540,1243,2435
0,540,1420,2710
0,540,1662,2980
0,540,1962,3250
0,540,2354,3574
0,540,2623,3699
0,540,3017,3871
0,540,3614,4123
0,541,56,1530
0,541,317,1710
0,541,392,1764
0,541,497,1874
0,541,591,1945
0,541,760,2064
0,541,858,2115
0,541,992,2195
0,541,1114,2279
0,541,1263,2425
0,541,1421,2640
0,541,1550,2745
0,541,1621,2819
0,541,1817,2984
0,541,1940,3090
0,541,2220,3378
0,541,2715,3734
0,541,3132,3916
0,541,3614,4123
0,542,56,1530
0,542,339,1710
0,542,429,1779
0,542,583,1900
0,542,767,2014
0,542,860,2095
0,542,980,2190
0,542,1084,2264
0,542,1207,2345
0,542,1376,2610
0,542,1531,2740
0,542,1621,2819
0,542,1787,2984
0,542,1980,3154
0,542,2130,3263
0,542,2726,3759
0,542,3072,3976
0,542,3684,4378
0,543,56,1530
0,543,331,1720
0,543,425,1809
0,543,557,1885
0,543,748,2034
0,543,848,2095
0,543,966,2175
0,543,1175,2300
0,543,1268,2454
0,543,1411,2649
0,543,1531,2735
0,543,1650,2864
0,543,1768,2954
0,543,2005,3158
0,543,2137,3245
0,543,2751,3749
0,543,3031,3960
0,543,3557,4163
0,544,56,1530
0,544,349,1745
0,544,465,1834
0,544,546,1915
0,544,732,2034
0,544,857,2110
0,544,960,2180
0,544,1167,2300
0,544,1263,2389
0,544,1403,2560
0,544,1541,2674
0,544,1746,2844
0,544,2108,3148
0,544,2452,3449
0,544,2762,3784
0,544,2938,3940
0,544,3590,4308
0,545,56,1530
0,545,337,1725
0,545,539,1864
0,545,649,1959
0,545,819,2065
0,545,950,2170
0,545,1144,2315
0,545,1236,2385
0,545,1387,2520
0,545,1524,2594
0,545,1615,2654
0,545,1730,2760
0,545,1907,2913
0,545,2103,3069
0,545,2507,3474
0,545,2873,3883
0,545,3086,4050
0,545,3590,4308
0,546,81,1755
0,546,366,1885
0,546,525,1965
0,546,810,2100
0,546,940,2170
0,546,1145,2305
0,546,1236,2385
0,546,1380,2529
0,546,1510,2600
0,546,1615,2654
0,546,1730,2760
0,546,2099,3054
0,546,2395,3324
0,546,2876,3683
0,546,3249,3890
0,546,3708,4113
0,547,63,1695
0,547,374,1840
0,547,534,1949
0,547,810,2100
0,547,930,2155
0,547,1141,2255
0,547,1230,2320
0,547,1388,2444
0,547,1510,2530
0,547,1585,2589
0,547,1744,2709
0,547,2184,3054
0,547,2535,3294
0,547,2976,3523
0,547,3334,3710
0,547,3811,3812
0,548,59,1685
0,548,333,1850
0,548,516,1990
0,548,696,2054
0,548,824,2110
0,548,920,2150
0,548,1129,2250
0,548,1230,2330
0,548,1371,2430
0,548,1490,2510
0,548,1864,2874
0,548,2229,3129
0,548,2416,3304
0,548,2827,3593
0,548,3181,3870
0,548,3762,4077
0,549,33,1750
0,549,373,1900
0,549,515,1979
0,549,688,2064
0,549,824,2110
0,549,921,2160
0,549,1103,2245
0,549,1222,2320
0,549,1346,2420
0,549,1490,2530
0,549,1741,2799
0,549,2284,3164
0,549,2601,3374
0,549,2815,3523
0,549,3140,3750
0,549,3762,4077
0,550,33,1750
0,550,358,1920
0,550,503,1980
0,550,688,2064
0,550,900,2130
0,550,1110,2220
0,550,1237,2310
0,550,1379,2405
0,550,1478,2470
0,550,1696,2644
0,550,2176,3129
0,550,2497,3449
0,550,2844,3697
0,550,3151,3940
0,550,3780,4177
0,551,33,1750
0,551,358,1920
0,551,493,1990
0,551,670,2100
0,551,900,2170
0,551,1102,2204
0,551,1250,2280
0,551,1356,2380
0,551,1468,2435
0,551,1625,2594
0,551,2164,3129
0,551,2560,3419
0,551,2780,3592
0,551,3143,3749
0,551,3872,4002
0,552,33,1750
0,552,358,1920
0,552,503,2020
0,552,656,2105
0,552,890,2185
0,552,1103,2235
0,552,1236,2305
0,552,1356,2365
0,552,1470,2415
0,552,1743,2639
0,552,2110,3014
0,552,2267,3194
0,552,2419,3309
0,552,2813,3612
0,552,3283,3813
0,552,3890,4070
0,553,33,1750
0,553,358,1920
0,553,490,2020
0,553,672,2090
0,553,871,2184
0,553,956,2195
0,553,1090,2220
0,553,1230,2295
0,553,1341,2380
0,553,1470,2435
0,553,1709,2674
0,553,2091,3024
0,553,2248,3153
0,553,2537,3403
0,553,2813,3602
0,553,3368,3878
0,553,3915,4100
0,554,33,1750
0,554,358,1920
0,554,460,1984
0,554,653,2070
0,554,852,2149
0,554,943,2165
0,554,1090,2220
0,554,1227,2290
0,554,1333,2355
0,554,1470,2435
0,554,1942,2874
0,554,2109,2999
0,554,2696,3473
0,554,3046,3707
0,554,3368,3878
0,554,3915,4100
0,555,66,1920
0,555,346,2045
0,555,477,2104
0,555,622,2120
0,555,852,2149
0,555,940,2150
0,555,1083,2175
0,555,1210,2220
0,555,1351,2295
0,555,1458,2365
0,555,1938,2649
0,555,2133,2845
0,555,2396,3054
0,555,2666,3293
0,555,3090,3657
0,555,3670,4075
0,556,72,2045
0,556,364,2050
0,556,447,2055
0,556,607,2085
0,556,833,2114
0,556,943,2145
0,556,1073,2165
0,556,1210,2230
0,556,1328,2285
0,556,1938,2649
0,556,2133,2845
0,556,2366,3024
0,556,2666,3293
0,556,3090,3657
0,556,3670,4075
0,557,72,2045
0,557,447,2055
0,557,607,2085
0,557,833,2114
0,557,930,2150
0,557,1056,2170
0,557,1200,2210
