line,trace,time,velocity,delta time,delta velocity
220,850,805,2766,-713,-1016
220,850,1615,3836,-1388,-1866
220,850,1964,3905,-1726,-1955
220,850,2592,4328,-2018,-1898
220,850,2870,4436,-2083,-1636
220,900,436,2502,-353,-732
220,900,2337,4205,-2023,-2095
220,950,424,2458,-295,-568
220,950,947,3280,-592,-940
220,950,1039,3396,-519,-796
220,950,2269,4218,-1467,-1088
220,1000,741,3149,-589,-1289
220,1000,818,3315,-523,-1125
220,1000,929,3506,-351,-776
220,1000,2218,4282,-1398,-1022
220,1000,2406,4533,-1459,-1023
220,1050,821,3250,-665,-1330
220,1050,1125,3713,-705,-1063
220,1050,1502,4097,-851,-967
220,1050,2166,4208,-1314,-789
220,1100,2208,4409,-2107,-2509
220,1150,446,2767,-340,-817
220,1150,1002,3735,-681,-1265
220,1150,2035,4437,-1523,-1707
220,1250,2079,4488,-1924,-2478
220,1250,2162,4496,-1709,-1916
220,1250,2450,4476,-1850,-1466
220,1250,2618,4471,-1830,-1061
220,1250,2710,4495,-1604,-645
220,1250,3739,4778,-2334,-658
220,1300,3302,4491,-3152,-2441
220,1350,666,2949,-550,-919
220,1350,783,3015,-455,-575
220,1350,2650,4225,-2190,-1525
220,1350,2997,4285,-2294,-1195
220,1350,3132,4306,-2133,-856
220,1400,2629,4238,-2503,-2318
220,1450,2115,4267,-1997,-2287
220,1450,3289,4114,-3049,-1854
220,1500,2441,4485,-2320,-2495
220,1500,2620,4556,-2407,-2356
220,1500,3029,4350,-2712,-1930
220,1600,1456,3890,-1362,-1780
220,1650,2831,4087,-2668,-1757
220,1700,451,2336,-403,-56
220,1700,646,2818,-478,-378
220,1800,1486,3787,-1464,-1417
220,1950,487,2802,-434,-562
220,1950,2740,4464,-2373,-1874
220,2050,483,2688,-455,-628
220,2050,759,3001,-539,-661
220,2050,976,3186,-616,-726
220,2050,2335,4104,-1833,-1464
220,2050,2636,4236,-1862,-1246
220,2050,2780,4304,-1864,-1044
220,2050,3111,4311,-1934,-691
220,2050,3483,4275,-1772,-265
220,2050,3990,4282,-1743,-82
220,2100,369,2459,-301,-569
220,2100,957,3152,-714,-1002
220,2100,1162,3347,-768,-897
220,2100,1294,3387,-574,-427
220,2100,1383,3480,-423,-220
220,2100,1496,3399,-329,81
220,2100,2280,4025,-855,-295
220,2100,2739,4178,-831,-248
220,2100,2915,4265,-634,-175
220,2100,3140,4371,-570,-201
220,2100,3811,4465,-1071,-305
220,2150,2104,3975,-2065,-2125
220,2150,2226,3985,-2067,-1975
220,2150,2491,4014,-2148,-1724
220,2150,2664,4094,-2174,-1524
220,2150,2820,4158,-1920,-1048
220,2150,2973,4120,-1892,-710
220,2150,3077,4229,-1737,-629
220,2150,3850,4527,-2249,-777
220,2250,633,3126,-592,-1136
220,2250,935,3406,-716,-1056
220,2250,1456,3547,-1091,-887
220,2250,1614,3607,-976,-487
220,2250,1726,3682,-778,-252
220,2250,2098,3885,-898,-285
220,2250,2364,3937,-948,-357
220,2250,2583,3967,-963,-347
220,2250,2756,4112,-1036,-452
220,2250,2918,4121,-811,-221
220,2250,3001,4136,-641,-196
220,2250,3181,4266,-590,-276
220,2250,3740,4375,-960,-275
220,2250,3866,4377,-938,-267
220,2300,1164,3492,-1115,-1632
220,2300,2081,3906,-1901,-1786
220,2300,2248,3912,-1944,-1552
220,2300,2357,3961,-1946,-1401
220,2300,2559,3971,-2023,-1211
220,2300,2725,4103,-1946,-1023
220,2300,2939,4163,-1904,-783
220,2300,3743,4485,-2563,-975
220,2300,3959,4517,-2639,-987
220,2350,969,3405,-932,-1255
220,2350,1188,3521,-948,-1041
220,2350,1388,3529,-894,-639
220,2350,1896,3769,-1276,-709
220,2350,2089,3853,-1267,-633
220,2350,2244,3909,-1210,-549
220,2350,2343,3969,-1117,-509
220,2350,2551,4057,-1151,-537
220,2350,2720,4152,-1180,-572
220,2350,2880,4170,-1169,-520
220,2350,3808,4532,-1828,-732
220,2350,3961,4527,-1881,-627
220,2400,682,3140,-658,-870
220,2400,1161,3475,-1013,-1055
220,2400,1416,3582,-1131,-952
220,2400,1566,3631,-1006,-571
220,2400,2126,3867,-1426,-687
220,2400,2246,3910,-1346,-590
220,2400,2353,3968,-1183,-538
220,2400,2557,3974,-1137,-434
220,2400,2711,4110,-1151,-490
220,2400,2881,4137,-1145,-377
220,2400,3153,4231,-1017,-321
220,2400,3383,4286,-1143,-366
220,2400,4503,4660,-2140,-680
220,2500,1643,3651,-1600,-1381
220,2500,2188,3923,-1921,-1443
220,2500,2403,4036,-2012,-1396
220,2500,2542,3971,-2062,-1231
220,2500,2748,4077,-1940,-957
220,2500,2913,4096,-1753,-696
220,2500,3189,4171,-1789,-671
220,2500,3822,4399,-2302,-859
220,2550,724,3069,-696,-799
220,2550,1519,3516,-1319,-1016
220,2550,1678,3571,-1250,-801
220,2550,1857,3727,-1097,-667
220,2550,2232,3964,-1280,-774
220,2550,2360,3989,-1099,-599
220,2550,2629,4051,-1089,-491
220,2550,2785,4087,-1105,-487
220,2550,2927,4054,-1067,-314
220,2550,3189,4182,-949,-202
220,2550,3807,4251,-1427,-231
220,2600,457,2556,-440,-406
220,2600,778,3056,-571,-676
220,2600,1893,3681,-1450,-1071
220,2600,2268,3911,-1481,-901
220,2600,2423,3965,-1215,-545
220,2600,2664,4013,-1304,-513
220,2600,2821,4044,-1221,-464
220,2600,2977,4057,-1101,-317
220,2600,3850,4342,-1573,-422
220,2700,746,2749,-729,-739
220,2700,2381,3872,-2201,-1652
220,2700,2769,3981,-2301,-1501
220,2700,2918,4035,-2159,-1215
220,2700,3026,4017,-2006,-817
220,2700,3159,4095,-1907,-675
220,2700,3360,4099,-1736,-459
220,2700,3599,4160,-1559,-400
220,2700,3969,4156,-1572,-236
220,2750,369,2074,-335,-164
220,2750,494,2276,-281,-216
220,2750,652,2422,-192,-102
220,2750,907,2901,-27,-41
220,2750,2093,3720,-779,-430
220,2750,2442,3879,-806,-409
220,2750,2834,3991,-1014,-431
220,2750,4082,4307,-2149,-677
220,2850,1199,3260,-1162,-1550
220,2850,1507,3504,-1147,-1484
220,2850,2019,3702,-1311,-1332
220,2850,2550,3786,-1614,-1066
220,2950,449,1941,-398,-361
220,2950,1002,2766,-545,-806
220,2950,1094,2885,-379,-595
250,800,1774,3731,-1705,-1811
250,800,2506,4105,-2187,-1815
250,850,980,3069,-920,-1169
250,850,2463,4110,-2233,-1970
250,850,3667,4424,-3269,-2014
250,900,911,3142,-851,-1352
250,900,1122,3421,-730,-1101
250,900,1227,3513,-327,-393
250,900,2378,4171,-1238,-751
250,900,2458,4224,-1218,-704
250,950,494,2574,-454,-804
250,950,878,3307,-638,-1197
250,950,1413,3756,-913,-1216
250,950,2322,4248,-1578,-1238
250,1000,805,3129,-771,-1339
250,1000,899,3217,-631,-1097
250,1000,1486,3880,-1006,-1280
250,1000,1764,4006,-957,-836
250,1000,2281,4260,-1258,-750
250,1000,3553,4529,-2386,-859
250,1000,3886,4439,-2590,-669
250,1050,1031,3562,-980,-1762
250,1050,1579,3971,-1353,-1821
250,1050,2230,4286,-1840,-1676
250,1050,4075,4399,-3332,-1189
250,1100,369,2393,-323,-573
250,1100,662,3012,-423,-862
250,1100,939,3476,-551,-1006
250,1100,2185,4218,-1551,-1228
250,1100,3627,4738,-2771,-1448
250,1150,908,3530,-831,-1630
250,1150,1650,3899,-1446,-1739
250,1150,2103,4521,-1679,-1941
250,1150,4043,4407,-3429,-1437
250,1250,1950,4599,-1881,-2639
250,1250,2349,4753,-2075,-2463
250,1250,2727,4487,-2304,-1877
250,1250,2911,4612,-2168,-1302
250,1250,3260,4724,-2187,-954
250,1250,3474,4797,-1962,-537
250,1250,3710,4979,-1742,-369
250,1350,2375,4421,-2318,-2431
250,1350,2691,4487,-2403,-2097
250,1350,2823,4470,-2238,-1540
250,1350,2917,4590,-2043,-1280
250,1400,1315,3836,-1278,-1916
250,1400,2630,4393,-2313,-1973
250,1400,3489,4793,-2976,-2023
250,1500,1566,3724,-1500,-1684
250,1500,3578,4406,-3348,-2076
250,1600,3052,4809,-3012,-2729
250,1650,2507,4078,-2470,-1948
250,1700,1830,3972,-1799,-1802
250,1750,1742,3957,-1711,-1777
250,1800,2435,4463,-2401,-2213
250,1900,2707,4558,-2679,-2198
250,1900,3777,4732,-3575,-2172
250,1950,3083,4737,-3066,-2477
250,2050,747,2891,-719,-1001
250,2050,836,2947,-676,-907
250,2050,2653,4208,-2113,-1608
250,2050,2787,4345,-2036,-1435
250,2050,4620,4630,-3632,-1330
250,2100,310,2233,-279,-383
250,2100,449,2549,-189,-489
250,2100,2920,4330,-2460,-1910
250,2100,3101,4415,-2481,-1685
250,2200,525,2885,-488,-685
250,2200,756,3146,-425,-536
250,2200,1345,3537,-826,-717
250,2200,2138,3962,-1158,-732
250,2200,2314,4022,-954,-502
250,2200,2445,3988,-708,-198
250,2200,2591,4047,-451,-87
250,2200,2750,4109,-419,-109
250,2200,2927,4155,-327,-75
250,2200,3233,4205,-477,-85
250,2200,3791,4417,-851,-257
250,2200,3936,4371,-680,-111
250,2250,1153,3569,-1119,-1429
250,2250,1519,3648,-1219,-1168
250,2250,2139,3950,-1578,-1020
250,2250,2527,4048,-1802,-868
250,2250,2680,4135,-1497,-635
250,2250,2866,4162,-1334,-462
250,2250,3153,4206,-1034,-236
250,2250,3446,4279,-1126,-239
250,2250,3785,4420,-1245,-360
250,2250,4023,4426,-1323,-306
250,2300,755,3267,-712,-1097
250,2300,960,3408,-740,-928
250,2300,1122,3528,-655,-668
250,2300,1345,3569,-581,-359
250,2300,1469,3611,-509,-231
250,2300,2012,3965,-897,-485
250,2300,2275,4003,-795,-383
250,2300,2496,4067,-796,-347
250,2300,2643,4196,-543,-216
250,2300,2829,4265,-549,-225
250,2300,3096,4189,-596,-89
250,2300,3725,4470,-1065,-270
250,2300,4014,4549,-1174,-279
250,2300,4401,4666,-701,-246
250,2350,264,2433,-221,-333
250,2350,535,3015,-259,-585
250,2350,1098,3590,-558,-570
250,2350,1243,3549,-323,-129
250,2350,1457,3536,-365,24
250,2350,1573,3476,-317,134
250,2350,1988,3954,-470,-234
250,2350,2152,3976,-342,-86
250,2350,2263,4012,-262,-42
250,2350,2465,4092,-305,-92
250,2350,2617,4179,-345,-149
250,2350,2801,4180,-321,-100
250,2350,3063,4263,-443,-103
250,2350,3681,4486,-881,-306
250,2350,3850,4596,-790,-356
250,2350,4259,4627,-559,-127
250,2400,557,2900,-526,-700
250,2400,960,3536,-716,-906
250,2400,1218,3557,-858,-727
250,2400,1349,3562,-754,-462
250,2400,1483,3590,-448,-130
250,2400,1763,3644,-523,-44
250,2400,2027,3916,-592,-246
250,2400,2170,3975,-513,-185
250,2400,2244,3984,-376,-94
250,2400,2463,4031,-428,-81
250,2400,2618,4118,-458,-118
250,2400,2775,4184,-522,-194
250,2400,2901,4254,-441,-214
250,2400,3088,4241,-448,-61
250,2400,3714,4492,-934,-272
250,2400,3874,4549,-974,-319
250,2500,461,2799,-412,-639
250,2500,1107,3538,-979,-1248
250,2500,1210,3595,-986,-1185
250,2500,2068,3934,-1608,-1134
250,2500,2280,3995,-1626,-925
250,2500,2496,4033,-1379,-523
250,2500,2634,4066,-1231,-456
250,2500,2771,4104,-1067,-304
250,2500,2912,4057,-826,-97
250,2500,3098,4163,-818,-163
250,2500,3376,4264,-876,-224
250,2500,3702,4393,-1062,-293
250,2500,3883,4485,-1103,-355
250,2500,4039,4583,-939,-323
250,2550,1148,3530,-1102,-1410
250,2550,1328,3643,-1086,-1233
250,2550,1419,3606,-931,-786
250,2550,1696,3761,-632,-321
250,2550,2108,3964,-673,-364
250,2550,2316,4013,-602,-213
250,2550,2515,4029,-395,-49
250,2550,2667,4101,-407,-81
250,2550,2800,4106,-280,-86
250,2550,3134,4227,-454,-107
250,2550,3774,4350,-954,-230
250,2600,522,2612,-494,-432
250,2600,1555,3525,-1215,-885
250,2600,2148,3924,-1645,-1144
250,2600,2300,3982,-1580,-862
250,2600,2551,4005,-1471,-665
250,2600,2707,4074,-1215,-474
250,2600,2838,4120,-1058,-340
250,2600,2959,4095,-979,-215
250,2600,3136,4171,-976,-231
250,2600,3821,4306,-1521,-306
250,2600,4077,4489,-1517,-469
250,2650,1500,3563,-1469,-1383
250,2650,2212,3915,-1785,-1135
250,2650,2356,3934,-1670,-874
250,2650,2616,4008,-1716,-788
250,2650,2761,4062,-1523,-592
250,2650,2895,4110,-1400,-530
250,2650,3191,4124,-1379,-354
250,2650,3404,4169,-1344,-309
250,2650,3826,4159,-1606,-219
250,2650,4023,4333,-1663,-393
250,2700,249,2171,-181,-121
250,2700,359,2378,-110,-108
250,2700,1689,3591,-1167,-931
250,2700,1880,3723,-1220,-923
250,2700,2267,3904,-1427,-864
250,2700,2434,3943,-1489,-753
250,2700,2661,4004,-1490,-644
250,2700,2809,4048,-1409,-528
250,2700,3075,4071,-1575,-531
250,2700,3250,4108,-1550,-508
250,2700,3876,4182,-1976,-442
250,2700,4172,4408,-1892,-508
250,2750,528,2551,-416,-561
250,2750,840,2900,-434,-510
250,2750,1644,3502,-1101,-922
250,2750,1778,3593,-936,-653
250,2750,2336,3894,-1056,-574
250,2750,2729,4010,-1309,-610
250,2750,2879,4039,-1248,-449
250,2750,2991,4053,-1211,-403
250,2750,3298,3999,-1258,-199
250,2750,3488,4095,-1268,-235
250,2750,3945,4216,-1585,-336
250,2800,491,2307,-365,-447
250,2800,869,2823,-595,-793
250,2800,1023,3130,-523,-790
250,2800,1529,3478,-887,-968
250,2800,1859,3571,-999,-751
250,2800,2401,3852,-1221,-692
250,2800,2785,3989,-1265,-579
250,2800,2944,4030,-1147,-400
250,2800,3133,4164,-1273,-604
250,2850,555,2248,-466,-458
250,2850,753,2575,-569,-705
250,2850,1297,3448,-877,-1328
250,2850,1689,3545,-1089,-1285
250,2850,1933,3572,-1213,-1112
250,2850,2460,3834,-1620,-1114
250,2850,2850,4003,-1590,-823
250,2850,3002,4042,-1529,-692
250,2850,4106,4232,-2406,-732
250,2900,750,2458,-638,-708
250,2900,1510,3397,-1104,-1397
250,2950,347,1912,-289,-292
250,2950,426,1946,-86,-6
250,2950,580,2134,-131,-64
250,2950,691,2244,-31,36
250,2950,846,2496,14,44
250,2950,1032,2825,8,35
250,2950,1206,2982,-106,-82
250,2950,1632,3344,-412,-364
250,3000,1059,2693,-904,-1053
250,3050,78,6141,-44,-4161
280,850,1071,3251,-1020,-1211
280,850,1213,3389,-876,-909
280,850,2468,4106,-1880,-1316
280,900,962,3150,-893,-1110
280,900,1165,3305,-943,-1025
280,900,1242,3351,-851,-831
280,900,1788,3925,-1283,-1255
280,900,2424,4180,-1698,-1310
280,900,2580,4342,-1618,-1222
280,900,3099,4422,-1934,-1052
280,900,3386,4475,-2004,-815
280,950,1202,3592,-1125,-1632
280,950,1387,3658,-1183,-1508
280,950,1761,3984,-1383,-1594
280,950,1931,3970,-1331,-1230
280,950,2082,4175,-1234,-1055
280,950,2385,4279,-1220,-759
280,950,2772,4601,-1383,-831
280,950,3565,4407,-2005,-527
280,1000,203,1911,-128,-111
280,1000,896,3319,-701,-1339
280,1000,1261,3617,-674,-867
280,1000,1508,3775,-611,-455
280,1000,2094,4238,-943,-648
280,1000,2332,4294,-807,-444
280,1000,2627,4398,-787,-358
280,1050,1030,3518,-938,-1568
280,1050,1774,3981,-1512,-1781
280,1050,2068,4149,-1574,-1389
280,1050,2309,4241,-1589,-1141
280,1100,751,3055,-659,-1135
280,1100,995,3502,-686,-1252
280,1100,1094,3585,-614,-965
280,1100,2270,4236,-1510,-1126
280,1100,3515,4702,-2644,-1372
280,1100,3666,4501,-2666,-981
280,1150,272,2296,-169,-396
280,1150,405,2397,-225,-357
280,1150,926,3414,-635,-1154
280,1150,1155,3504,-771,-1014
280,1150,1342,3748,-671,-668
280,1150,1710,3944,-790,-464
280,1150,2168,4403,-1052,-753
280,1200,934,3440,-819,-1570
280,1200,2109,4590,-1798,-2310
280,1250,1289,3768,-1170,-1768
280,1300,654,2893,-542,-913
280,1300,2584,4620,-2302,-2440
280,1300,3190,4776,-2735,-2316
280,1350,357,2330,-276,-380
280,1350,909,3251,-562,-851
280,1350,3189,4911,-2479,-1931
280,1400,2417,4339,-2345,-2179
280,1400,2629,4422,-2298,-1792
280,1450,3517,4689,-3425,-2409
280,1450,4008,4532,-3680,-1872
280,1500,1531,4098,-1459,-1788
280,1550,595,2812,-523,-622
280,1650,703,3208,-647,-1028
280,1650,3556,4429,-3356,-2089
280,1700,705,2997,-619,-897
280,1750,464,2561,-381,-461
280,1850,1028,3254,-939,-1124
280,1850,2403,4441,-2202,-2111
280,1950,2809,4586,-2751,-2536
280,1950,3795,4869,-3535,-2539
280,2000,806,2915,-749,-1025
280,2000,2443,4433,-2152,-2303
280,2000,2534,4462,-1905,-1882
280,2000,3391,4844,-2582,-1944
280,2100,2745,4184,-2691,-2354
280,2100,3925,4603,-3572,-2383
280,2100,4172,4492,-3592,-2012
280,2150,352,2379,-318,-449
280,2150,478,2548,-276,-398
280,2150,1293,3454,-933,-1054
280,2150,2204,4002,-1724,-1442
280,2150,2683,4056,-1711,-876
280,2150,3920,4529,-2620,-1069
280,2300,1111,3434,-1086,-1294
280,2300,1299,3525,-898,-905
280,2300,2237,4025,-1626,-1115
280,2300,2451,4082,-1606,-902
280,2300,2604,4208,-1504,-808
280,2300,2791,4222,-1491,-672
280,2300,3082,4396,-1442,-616
280,2300,3189,4363,-1149,-363
280,2300,3672,4482,-1432,-462
280,2300,3830,4513,-1370,-433
280,2350,959,3314,-936,-1074
280,2350,1122,3447,-842,-907
280,2350,1466,3616,-863,-626
280,2350,1944,3983,-1096,-723
280,2350,2201,4049,-1161,-649
280,2350,2411,4104,-1041,-454
280,2350,2580,4224,-913,-414
280,2350,2736,4254,-756,-254
280,2350,3136,4358,-936,-318
280,2350,3450,4416,-1030,-316
280,2350,3630,4495,-890,-275
280,2350,3876,4550,-716,-210
280,2400,807,3324,-790,-904
280,2400,1127,3481,-842,-731
280,2400,1344,3549,-844,-489
280,2400,1548,3729,-728,-429
280,2400,1948,3964,-828,-424
280,2400,2180,4018,-620,-258
280,2400,2391,4091,-471,-91
280,2400,2534,4178,-354,-118
280,2400,2666,4261,-286,-161
280,2400,3617,4511,-1077,-311
280,2400,3795,4531,-1115,-251
280,2400,3953,4798,-733,-358
280,2400,4244,4733,-624,-213
280,2400,4402,4789,-142,-49
280,2450,471,2954,-466,-544
280,2450,592,3139,-332,-419
280,2450,1188,3536,-808,-636
280,2450,1387,3607,-907,-587
280,2450,1491,3667,-891,-527
280,2450,1815,3903,-1055,-593
280,2450,1954,3958,-1054,-578
280,2450,2182,4021,-982,-401
280,2450,2383,4046,-793,-286
280,2450,2529,4127,-707,-237
280,2450,2699,4182,-739,-182
280,2450,3618,4494,-1418,-454
280,2450,3742,4581,-1342,-521
280,2450,3945,4709,-1405,-569
280,2500,665,3135,-654,-795
280,2500,921,3451,-733,-821
280,2500,1180,3573,-764,-683
280,2500,1286,3577,-623,-417
280,2500,1504,3689,-605,-259
280,2500,1981,3983,-801,-443
280,2500,2184,4010,-888,-410
280,2500,2393,4026,-869,-296
280,2500,2536,4091,-696,-171
280,2500,2683,4121,-703,-121
280,2500,2828,4170,-628,-140
280,2500,2971,4263,-511,-203
280,2500,3260,4268,-569,-118
280,2500,3515,4415,-535,-155
280,2500,3638,4501,-118,-61
280,2500,3875,4529,-235,-29
280,2500,4417,4570,-515,-20
280,2550,342,2642,-300,-502
280,2550,459,2941,-219,-501
280,2550,807,3305,-475,-625
280,2550,1440,3632,-977,-702
280,2550,2005,3976,-1345,-836
280,2550,2152,3997,-1357,-687
280,2550,2359,4008,-1439,-598
280,2550,2420,4026,-1220,-546
280,2550,2565,4135,-1129,-495
280,2550,2709,4131,-969,-351
280,2550,2839,4138,-819,-158
280,2550,2977,4190,-758,-150
280,2550,3649,4374,-1229,-354
280,2550,3901,4459,-1333,-349
280,2550,4077,4602,-1357,-502
280,2600,403,2554,-357,-364
280,2600,599,3175,-356,-775
280,2600,1361,3546,-975,-976
280,2600,1468,3608,-845,-638
280,2600,1657,3729,-707,-389
280,2600,2043,3951,-863,-491
280,2600,2201,4027,-741,-407
280,2600,2458,4043,-778,-363
280,2600,2593,4086,-533,-126
280,2600,2720,4091,-260,-51
280,2600,2851,4140,-251,-60
280,2600,3035,4230,-175,-70
280,2600,3876,4252,-836,-32
280,2600,3995,4353,-655,-53
280,2650,1542,3657,-1496,-1417
280,2650,2094,3926,-1962,-1636
280,2650,2244,3961,-1939,-1411
280,2650,2510,4038,-1902,-1048
280,2650,2651,4081,-1838,-831
280,2650,2771,4076,-1651,-596
280,2650,3074,4114,-1714,-554
280,2650,3744,4228,-2164,-548
280,2650,3947,4346,-1991,-456
280,2650,4124,4400,-2044,-440
280,2650,4507,4236,-2247,-276
280,2700,434,2746,-397,-476
280,2700,650,3014,-383,-464
280,2700,1560,3591,-1105,-821
280,2700,2156,3910,-1496,-930
280,2700,2283,3923,-1303,-663
280,2700,2549,3991,-1189,-451
280,2700,2706,4030,-1131,-400
280,2700,2814,4034,-1014,-254
280,2700,2970,4061,-790,-141
280,2700,3108,4073,-548,-73
280,2700,3358,4035,-538,55
280,2700,3831,4219,-711,-139
280,2700,3931,4283,-551,-163
280,2700,4118,4164,-258,76
280,2700,4402,4419,160,-19
280,2700,4555,4297,745,263
280,2750,289,2104,-255,46
280,2750,389,2306,-170,24
280,2750,420,2375,4,105
280,2750,637,2687,-6,53
280,2750,1388,3543,-668,-663
280,2750,2229,3923,-1402,-873
280,2750,2376,3944,-1316,-644
280,2750,2609,3973,-1309,-553
280,2750,2769,4047,-1309,-487
280,2750,2884,4026,-1058,-246
280,2750,3203,4102,-963,-202
280,2750,3918,4225,-1458,-285
280,2800,362,2184,-332,-354
280,2800,1617,3591,-1421,-1571
280,2800,1938,3720,-1468,-1300
280,2800,2293,3898,-1606,-1188
280,2800,2431,3952,-1671,-1092
280,2800,2668,3927,-1552,-667
280,2800,2839,4036,-1471,-566
280,2800,2943,3999,-1323,-379
280,2850,400,2110,-363,-260
280,2850,522,2246,-162,-36
280,2850,736,2620,-16,40
280,2850,885,2883,-5,57
280,2850,1612,3517,-458,-247
280,2850,2361,3884,-879,-424
280,2850,2746,4015,-1073,-405
280,2900,333,1927,-306,-107
280,2900,498,2144,-198,6
280,2900,709,2499,-29,61
280,2950,659,2338,-619,-528
280,2950,1622,3367,-1210,-1137
310,800,1068,3080,-970,-1200
310,800,1361,3463,-1009,-1133
310,800,1840,3707,-1324,-1097
310,900,336,2452,-233,-482
310,900,1024,3112,-670,-802
310,900,1224,3230,-644,-590
310,900,1348,3443,-540,-533
310,900,1516,3695,-498,-555
310,900,1736,3783,-421,-283
310,900,1835,3769,25,31
310,900,2126,3954,54,46
310,900,2312,3968,180,192
310,900,2487,4159,273,81
310,900,2782,4209,753,361
310,950,1027,3309,-950,-1379
310,950,1225,3445,-793,-985
310,950,1596,3775,-856,-925
310,950,1808,3962,-773,-652
310,950,2445,4185,-1210,-725
310,950,2650,4236,-1250,-616
310,950,3543,4478,-1952,-668
310,1000,929,3221,-854,-1351
310,1000,1127,3380,-867,-1240
310,1000,1228,3475,-608,-735
310,1000,1395,3760,-595,-800
310,1000,1603,3782,-470,-382
310,1000,1747,3905,-195,-105
310,1000,1882,3924,-142,-4
310,1000,2019,4011,1,49
310,1000,2413,4233,7,27
310,1050,745,2948,-668,-1118
310,1050,881,3199,-661,-1159
310,1050,1644,3895,-1157,-1265
310,1050,1858,4074,-1103,-1084
310,1050,2119,4162,-1259,-982
310,1050,2369,4237,-1249,-687
310,1100,706,2933,-626,-1073
310,1100,1036,3482,-718,-1252
310,1100,1281,3730,-832,-1210
310,1100,1648,3919,-1088,-1139
310,1100,1775,3973,-1060,-933
310,1100,2329,4230,-1471,-980
310,1100,2508,4355,-1468,-835
310,1100,2818,4350,-1505,-540
310,1100,3045,4360,-1385,-420
310,1100,3987,4633,-2187,-653
310,1150,679,3063,-604,-1213
310,1150,837,3240,-697,-1260
310,1150,996,3437,-719,-1217
310,1150,1262,3704,-862,-1264
310,1150,2293,4240,-1650,-1350
310,1150,3509,4450,-2669,-1190
310,1200,470,2524,-401,-664
310,1200,786,3283,-481,-993
310,1200,999,3528,-399,-628
310,1200,1223,3712,-443,-432
310,1200,1469,3780,-463,-230
310,1200,1741,3921,-525,-161
310,1200,2201,4492,-745,-502
310,1200,3609,4474,-1896,-254
310,1250,353,2466,-290,-596
310,1250,865,3320,-655,-1220
310,1250,964,3472,-613,-1012
310,1250,1761,4276,-1298,-1566
310,1250,2126,4468,-1426,-1288
310,1300,455,2526,-396,-646
310,1300,3861,4501,-3634,-2351
310,1400,936,3623,-902,-1683
310,1400,1042,3137,-862,-957
310,1400,3048,4497,-2518,-1677
310,1400,3585,4742,-2927,-1632
310,1400,3931,5068,-2996,-1438
310,1500,1828,4267,-1788,-2237
310,1600,1349,3758,-1324,-1778
310,1700,2369,4284,-2315,-2314
310,1750,512,2531,-469,-471
310,1800,2646,4248,-2609,-2078
310,1850,1290,3850,-1273,-1760
310,1900,497,2714,-477,-554
310,1950,1249,3774,-1215,-1614
310,2000,439,2273,-396,-123
310,2000,2523,4542,-2336,-2242
310,2100,2913,4507,-2893,-2467
310,2150,2815,4787,-2784,-2657
310,2150,3016,4882,-2716,-2472
310,2250,517,2765,-497,-605
310,2250,1186,3474,-1038,-1174
310,2250,1507,3763,-1220,-1153
310,2250,2008,4082,-1531,-1192
310,2250,2272,4086,-1212,-746
310,2250,2470,4100,-1290,-660
310,2250,2829,4171,-1337,-411
310,2250,3459,4315,-1438,-235
310,2350,461,3007,-441,-807
310,2350,788,3215,-562,-585
310,2350,957,3354,-502,-364
310,2350,1069,3444,-405,-294
310,2350,1415,3594,-615,-294
310,2350,1878,4019,-918,-669
310,2350,2149,4089,-1069,-629
310,2350,2362,4169,-1098,-619
310,2350,2530,4257,-1130,-657
310,2350,2676,4354,-796,-334
310,2350,3155,4355,-995,-255
310,2350,3626,4527,-1266,-347
310,2400,659,3165,-639,-775
310,2400,844,3373,-570,-543
310,2400,1054,3534,-634,-454
310,2400,1283,3623,-628,-403
310,2400,1379,3640,-524,-280
310,2400,1450,3669,-390,-209
310,2400,1851,3954,-391,-254
310,2400,2120,4041,-260,-61
310,2400,2243,4028,-123,32
310,2400,2346,4091,-6,9
310,2400,2512,4242,2,-12
310,2400,2648,4289,12,11
310,2400,2839,4285,12,75
310,2400,3233,4536,-13,24
310,2400,3868,4619,120,151
310,2450,654,3060,-620,-630
310,2450,1063,3495,-720,-575
310,2450,1296,3592,-750,-362
310,2450,1503,3766,-683,-386
310,2450,1674,3855,-514,-295
310,2450,1864,3969,-342,-109
310,2450,2016,3953,-143,27
310,2450,2107,4022,13,18
310,2450,2237,4018,103,82
310,2450,2327,4090,153,90
310,2450,2479,4187,161,53
310,2450,2632,4235,309,95
310,2450,2921,4292,279,108
310,2450,3209,4415,185,115
310,2450,3725,4615,15,45
310,2550,902,3512,-839,-1092
310,2550,1128,3504,-848,-824
310,2550,1358,3643,-958,-783
310,2550,1486,3704,-926,-684
310,2550,1919,3981,-1077,-641
310,2550,2122,4014,-1122,-594
310,2550,2331,4038,-1211,-598
310,2550,2484,4122,-1124,-462
310,2550,2618,4143,-918,-263
310,2550,2746,4183,-826,-183
310,2550,2914,4231,-784,-211
310,2550,3613,4428,-1273,-388
310,2550,4131,4536,-1656,-416
310,2650,401,2686,-341,-336
310,2650,495,2890,-230,-330
310,2650,644,3126,-263,-396
310,2650,874,3340,-277,-270
310,2650,1190,3598,-510,-438
310,2650,1624,3793,-744,-433
310,2650,1994,3961,-923,-481
310,2650,2148,3992,-948,-412
