line,trace,time,velocity,delta time,delta velocity
2360,880,1417,2249,-137,-69
2360,880,1618,2334,-198,-94
2360,880,1817,2459,-197,-119
2360,880,2054,2572,-234,-112
2360,880,2094,2592,-131,-48
2360,880,2276,2613,-203,-29
2360,880,2452,2668,-172,-48
2360,880,2616,2708,-156,-28
2360,880,2781,2760,-181,-50
2360,880,2936,2796,-116,-16
2360,880,3015,2849,-3,-5
2360,880,3116,2935,4,5
2360,880,3198,2987,-5,17
2360,880,3415,3101,3,18
2360,880,3657,3215,2,-1
2360,880,3795,3253,230,121
2360,880,4416,3555,4,5
2360,880,5195,4087,-435,-287
2360,880,5598,4261,-404,-157
2360,880,6961,4695,-1681,-535
2360,960,93,1605,391,219
2360,960,777,1970,-26,-16
2360,960,1097,2097,-121,-48
2360,960,1237,2153,-117,-53
2360,960,1419,2242,-159,-82
2360,960,1561,2298,-141,-38
2360,960,1637,2342,-77,-42
2360,960,1815,2440,5,0
2360,960,1957,2537,3,3
2360,960,2120,2588,17,16
2360,960,2298,2631,22,9
2360,960,2481,2661,1,8
2360,960,2697,2723,-77,-23
2360,960,3037,2840,-237,-80
2360,960,3157,2930,-202,-146
2360,960,3396,3060,-336,-200
2360,960,3717,3205,-561,-276
2360,960,4415,3561,-1015,-501
2360,960,4758,3833,-1027,-594
2360,960,5030,4078,-610,-518
2360,960,5198,4216,-418,-336
2360,960,5316,4258,-114,-19
2360,960,5578,4374,-258,-74
2360,960,6961,4695,-1381,-315
2360,1000,93,1605,399,209
2360,1000,262,1704,487,245
2360,1000,580,1868,500,212
2360,1000,757,1942,523,238
2360,1000,917,2002,723,338
2360,1000,1077,2078,661,311
2360,1000,1265,2181,715,359
2360,1000,1591,2308,549,291
2360,1000,1638,2341,682,279
2360,1000,1719,2383,781,297
2360,1000,1798,2438,902,302
2360,1000,1978,2550,982,230
2360,1000,2300,2619,752,215
2360,1000,2334,2632,809,297
2360,1000,2478,2665,902,375
2360,1000,2699,2727,1088,517
2360,1000,2959,2784,1221,636
2360,1000,3139,2922,1261,618
2360,1000,3377,3044,1363,776
2360,1000,3437,3082,1755,1082
2360,1000,3835,3236,1525,1004
2360,1000,4177,3411,1383,929
2360,1000,4398,3534,1362,886
2360,1000,5195,4166,1139,398
2360,1000,5294,4179,1685,525
2360,1000,6961,4695,18,-2257
2360,1080,93,1605,460,244
2360,1080,262,1704,498,251
2360,1080,705,1953,415,147
2360,1080,941,2049,299,91
2360,1080,1097,2087,360,157
2360,1080,1236,2141,424,219
2360,1080,1436,2228,407,216
2360,1080,1656,2346,364,234
2360,1080,1801,2428,559,212
2360,1080,1836,2439,724,241
2360,1080,2033,2565,687,155
2360,1080,2356,2632,524,128
2360,1080,2557,2675,503,165
2360,1080,2719,2725,517,259
2360,1080,2876,2766,569,323
2360,1080,3059,2834,881,446
2360,1080,3230,2982,1150,518
2360,1080,4378,3501,121,53
2360,1080,4716,3733,2,16
2360,1080,5157,4054,3,35
2360,1080,5275,4122,5,18
2360,1080,5535,4224,-140,-35
2360,1080,6961,4694,-956,-240
2360,1120,93,1605,385,204
2360,1120,262,1699,406,205
2360,1120,898,1995,0,14
2360,1120,1137,2109,3,-9
2360,1120,1256,2162,84,18
2360,1120,1317,2186,323,154
2360,1120,1445,2241,438,243
2360,1120,1598,2304,442,256
2360,1120,1638,2329,722,331
2360,1120,1894,2488,686,212
2360,1120,2039,2567,701,173
2360,1120,2357,2651,622,138
2360,1120,2578,2693,482,147
2360,1120,2875,2754,284,170
2360,1120,3058,2834,342,206
2360,1120,3162,2905,593,304
2360,1120,3438,3070,942,450
2360,1120,4378,3486,322,314
2360,1120,4677,3740,480,364
2360,1120,5156,4116,124,84
2360,1120,5275,4204,245,56
2360,1120,5517,4261,263,83
2360,1120,6961,4695,-603,-186
2360,1160,93,1605,391,219
2360,1160,262,1703,460,231
2360,1160,729,1924,291,156
2360,1160,1056,2082,164,78
2360,1160,1237,2143,103,57
2360,1160,1298,2179,178,80
2360,1160,1397,2216,263,124
2360,1160,1659,2338,117,71
2360,1160,1859,2457,69,37
2360,1160,2054,2570,-14,10
2360,1160,2212,2633,-14,-9
2360,1160,2340,2641,40,-1
2360,1160,2595,2704,5,-4
2360,1160,2894,2769,-74,-9
2360,1160,3155,2930,-151,-121
2360,1160,3360,2949,-200,-9
2360,1160,3469,3025,-109,-65
2360,1160,4374,3554,-910,-520
2360,1160,4696,3816,-951,-582
2360,1160,5135,4134,-955,-714
2360,1160,5258,4177,-878,-637
2360,1160,5517,4289,-817,-469
2360,1160,6961,4695,-1821,-555
2360,1200,93,1605,385,214
2360,1200,262,1702,575,277
2360,1200,512,1825,648,295
2360,1200,732,1929,588,251
2360,1200,898,1996,742,324
2360,1200,1096,2081,664,319
2360,1200,1174,2119,706,361
2360,1200,1310,2182,770,398
2360,1200,1496,2265,884,395
2360,1200,1621,2315,919,365
2360,1200,1757,2394,983,346
2360,1200,1877,2475,1023,305
2360,1200,2094,2589,986,251
2360,1200,2236,2637,944,272
2360,1200,2377,2658,1001,316
2360,1200,2521,2684,1240,535
2360,1200,2738,2737,1422,683
2360,1200,2897,2777,1463,763
2360,1200,3093,2842,1617,977
2360,1200,3288,2924,1853,1220
2360,1200,3416,2979,1844,1231
2360,1200,4156,3469,1344,811
2360,1200,4357,3537,1410,817
2360,1200,4937,3998,1196,461
2360,1200,5199,4172,1782,532
2360,1200,5502,4303,1479,-798
2360,1200,6961,4695,20,-2257
2360,1280,93,1605,343,184
2360,1280,262,1702,361,172
2360,1280,523,1813,284,146
2360,1280,618,1858,366,181
2360,1280,794,1944,446,216
2360,1280,1158,2112,302,148
2360,1280,1253,2155,427,205
2360,1280,1458,2248,402,212
2360,1280,1677,2344,403,236
2360,1280,1873,2463,507,197
2360,1280,2074,2572,566,148
2360,1280,2376,2654,444,106
2360,1280,2637,2713,463,127
2360,1280,2816,2752,583,247
2360,1280,2996,2796,765,403
2360,1280,3092,2836,1248,684
2360,1280,3398,2991,1282,769
2360,1280,4337,3498,769,591
2360,1280,4678,3782,542,378
2360,1280,5101,4079,379,221
2360,1280,5214,4157,603,203
2360,1280,5477,4289,886,250
2360,1280,6961,4695,20,4
2360,1320,93,1605,507,255
2360,1320,262,1703,478,237
2360,1320,539,1824,421,215
2360,1320,738,1933,422,187
2360,1320,1157,2113,323,147
2360,1320,1336,2181,304,139
2360,1320,1477,2250,383,210
2360,1320,1636,2322,444,258
2360,1320,1857,2446,543,214
2360,1320,2095,2580,465,120
2360,1320,2297,2636,403,104
2360,1320,2397,2661,423,99
2360,1320,2556,2692,359,82
2360,1320,2696,2731,404,109
2360,1320,2817,2751,368,158
2360,1320,2916,2766,524,294
2360,1320,3096,2837,814,437
2360,1320,3179,2908,1141,532
2360,1320,3436,3044,1224,716
2360,1320,3852,3222,1246,832
2360,1320,3977,3260,1228,839
2360,1320,4317,3432,1143,768
2360,1320,5095,4051,1030,393
2360,1320,5195,4085,1778,614
2360,1320,5439,4191,1534,-740
2360,1320,6961,4694,12,-2262
2360,1400,93,1605,321,165
2360,1400,262,1702,338,158
2360,1400,790,1960,10,-20
2360,1400,1057,2058,-145,-59
2360,1400,1348,2194,-288,-134
2360,1400,1496,2266,-156,-66
2360,1400,1657,2328,-157,-68
2360,1400,1878,2461,-218,-121
2360,1400,2097,2595,-217,-135
2360,1400,2357,2641,-257,-41
2360,1400,2576,2693,-156,-53
2360,1400,2658,2719,2,1
2360,1400,2815,2762,20,7
2360,1400,2946,2787,98,17
2360,1400,3257,2952,3,8
2360,1400,3455,3072,25,8
2360,1400,3873,3248,7,12
2360,1400,3995,3305,325,235
2360,1400,4317,3528,343,272
2360,1400,4639,3760,446,319
2360,1400,5079,4073,121,67
2360,1400,5197,4130,263,170
2360,1400,5457,4286,805,238
2360,1400,6961,4695,20,4
2360,1440,93,1605,487,235
2360,1440,262,1704,498,236
2360,1440,514,1825,446,195
2360,1440,761,1942,379,158
2360,1440,1134,2092,254,117
2360,1440,1378,2206,142,54
2360,1440,1496,2263,164,57
2360,1440,1681,2344,199,116
2360,1440,1876,2459,244,141
2360,1440,2118,2602,318,52
2360,1440,2436,2647,224,73
2360,1440,2578,2693,249,61
2360,1440,2658,2720,297,64
2360,1440,2833,2768,307,92
2360,1440,2956,2780,262,164
2360,1440,3118,2845,342,235
2360,1440,3276,2940,584,300
2360,1440,3455,3065,865,435
2360,1440,3873,3234,562,330
2360,1440,4318,3470,342,350
2360,1440,4659,3792,418,312
2360,1440,5077,4114,113,51
2360,1440,5198,4176,242,104
2360,1440,5438,4288,623,161
2360,1440,6961,4694,23,5
2360,1520,94,1600,406,200
2360,1520,355,1713,325,187
2360,1520,496,1795,364,185
2360,1520,560,1820,420,220
2360,1520,677,1887,483,213
2360,1520,757,1928,563,232
2360,1520,857,1967,603,273
2360,1520,977,2027,703,313
2360,1520,1158,2094,682,326
2360,1520,1316,2159,631,335
2360,1520,1457,2225,703,375
2360,1520,1682,2326,778,334
2360,1520,1835,2416,845,324
2360,1520,1940,2481,900,279
2360,1520,2122,2596,858,204
2360,1520,2455,2652,765,288
2360,1520,2597,2695,863,365
2360,1520,2697,2725,1157,539
2360,1520,2827,2758,1453,722
2360,1520,2978,2799,1862,1101
2360,1520,3217,2932,1843,1208
2360,1520,3456,3058,1724,1102
2360,1520,3854,3243,1566,1017
2360,1520,4294,3485,1620,924
2360,1520,4614,3697,1624,822
2360,1520,5056,4112,1925,587
2360,1520,5156,4100,1825,-457
2360,1520,5416,4239,1565,-717
2360,1520,6961,4695,20,-2262
2360,1560,94,1601,430,203
2360,1560,412,1754,288,146
2360,1560,657,1879,163,61
2360,1560,827,1952,213,88
2360,1560,1037,2045,153,69
2360,1560,1158,2095,202,105
2360,1560,1296,2172,303,132
2360,1560,1457,2232,283,148
2360,1560,1738,2373,202,127
2360,1560,1920,2477,220,103
2360,1560,2121,2584,339,76
2360,1560,2157,2596,543,144
2360,1560,2458,2654,522,146
2360,1560,2680,2730,460,150
2360,1560,2838,2763,462,177
2360,1560,2978,2797,482,263
2360,1560,3138,2867,692,382
2360,1560,3296,2960,984,500
2360,1560,3457,3057,1143,683
2360,1560,4277,3456,773,603
2360,1560,4597,3714,563,386
2360,1560,5053,4055,367,185
2360,1560,5156,4105,504,255
2360,1560,5417,4240,711,259
2360,1560,6961,4694,12,5
2360,1600,94,1601,411,208
2360,1600,457,1776,183,104
2360,1600,640,1879,160,81
2360,1600,799,1953,220,86
2360,1600,1017,2040,203,80
2360,1600,1199,2115,141,65
2360,1600,1337,2177,203,83
2360,1600,1574,2282,126,58
2360,1600,1698,2347,262,173
2360,1600,1957,2505,183,95
2360,1600,2138,2606,322,54
2360,1600,2457,2673,163,27
2360,1600,2612,2700,228,80
2360,1600,2837,2771,143,29
2360,1600,2977,2800,163,60
2360,1600,3136,2861,164,79
2360,1600,3296,2951,144,89
2360,1600,3440,3034,537,295
2360,1600,4256,3419,4,41
2360,1600,4596,3665,4,-25
2360,1600,5035,4073,60,11
2360,1600,5096,4088,163,66
2360,1600,5397,4197,3,23
2360,1600,6961,4695,-1039,-296
2360,1640,94,1601,346,159
2360,1640,296,1696,291,143
2360,1640,483,1794,303,175
2360,1640,776,1943,164,77
2360,1640,895,1995,165,65
2360,1640,1052,2053,268,127
2360,1640,1157,2109,338,145
2360,1640,1331,2181,349,159
2360,1640,1555,2285,245,95
2360,1640,1677,2330,294,179
2360,1640,1796,2390,384,230
2360,1640,1957,2481,523,199
2360,1640,2142,2612,558,128
2360,1640,2318,2645,522,135
2360,1640,2478,2672,522,148
2360,1640,2616,2707,624,233
2360,1640,2835,2766,650,308
2360,1640,2995,2812,945,428
2360,1640,3237,2934,1023,546
2360,1640,3477,3074,1123,726
2360,1640,3936,3249,1095,825
2360,1640,4257,3481,883,659
2360,1640,4598,3781,802,479
2360,1640,5018,4079,1019,360
2360,1640,5136,4138,1835,561
2360,1640,5398,4256,1573,-699
2360,1640,6961,4694,10,-2262
2360,1680,94,1601,307,158
2360,1680,293,1696,327,164
2360,1680,533,1822,287,138
2360,1680,676,1886,344,154
2360,1680,817,1954,383,166
2360,1680,1016,2039,364,161
2360,1680,1198,2119,382,161
2360,1680,1359,2193,381,187
2360,1680,1557,2283,403,217
2360,1680,1737,2373,403,247
2360,1680,1957,2493,528,196
2360,1680,2136,2609,484,111
2360,1680,2477,2675,317,80
2360,1680,2620,2712,380,103
2360,1680,2777,2743,383,132
2360,1680,2996,2809,324,151
2360,1680,3229,2936,251,124
2360,1680,3317,2966,643,334
2360,1680,3477,3065,763,395
2360,1680,3957,3296,623,444
2360,1680,4236,3454,784,646
2360,1680,4576,3751,554,383
2360,1680,5014,4083,366,157
2360,1680,5114,4130,707,245
2360,1680,5377,4228,936,291
2360,1680,6961,4694,18,5
2360,1720,94,1600,426,220
2360,1720,299,1702,381,198
2360,1720,499,1801,361,179
2360,1720,686,1906,394,154
2360,1720,838,1964,362,156
2360,1720,938,2009,382,161
2360,1720,1076,2055,544,245
2360,1720,1129,2090,711,330
2360,1720,1317,2168,663,332
2360,1720,1397,2203,783,417
2360,1720,1522,2264,973,425
2360,1720,1617,2303,1023,417
2360,1720,1835,2416,1025,374
2360,1720,1976,2498,1100,351
2360,1720,2160,2619,1100,331
2360,1720,2499,2687,981,393
2360,1720,2635,2721,1305,549
2360,1720,2857,2786,1363,634
2360,1720,3155,2882,1211,627
2360,1720,3259,2968,1309,722
2360,1720,3479,3077,1517,997
2360,1720,3935,3251,1165,849
2360,1720,4234,3435,1121,789
2360,1720,4564,3740,1116,560
2360,1720,4993,4066,987,314
2360,1720,5103,4118,1317,431
2360,1720,5355,4242,1618,457
2360,1720,6961,4695,12,-2262
2360,1800,94,1601,366,184
2360,1800,293,1691,387,209
2360,1800,456,1782,424,198
2360,1800,672,1885,408,195
2360,1800,878,1996,382,144
2360,1800,957,2013,563,247
2360,1800,1078,2065,662,295
2360,1800,1256,2139,624,321
2360,1800,1416,2214,784,426
2360,1800,1516,2258,1004,442
2360,1800,1575,2286,1145,474
2360,1800,1736,2360,1144,440
2360,1800,1878,2443,1211,421
2360,1800,1996,2508,1264,472
2360,1800,2184,2620,1296,480
2360,1800,2516,2689,1144,471
2360,1800,2718,2748,1202,552
2360,1800,2877,2803,1323,657
2360,1800,3078,2861,1269,673
2360,1800,3259,2975,1281,765
2360,1800,3319,2988,1640,1051
2360,1800,3479,3090,1581,990
2360,1800,3915,3273,1385,907
2360,1800,4197,3446,1703,954
2360,1800,4535,3698,1858,851
2360,1800,4758,3923,2226,781
2360,1800,4955,4035,2029,-251
2360,1800,5056,4070,1928,-352
2360,1800,5295,4180,1689,-591
2360,1800,6961,4694,23,-2257
2360,1840,94,1601,446,219
2360,1840,288,1692,412,208
2360,1840,394,1743,486,257
2360,1840,539,1813,481,227
2360,1840,697,1894,493,215
2360,1840,916,2004,444,196
2360,1840,998,2031,562,249
2360,1840,1177,2104,663,316
2360,1840,1354,2184,646,336
2360,1840,1558,2279,642,341
2360,1840,1837,2414,490,255
2360,1840,1997,2522,523,178
2360,1840,2198,2629,522,111
2360,1840,2518,2690,382,110
2360,1840,2716,2739,435,140
2360,1840,2897,2794,383,186
2360,1840,3174,2883,300,201
2360,1840,3278,2969,501,275
2360,1840,3475,3075,705,365
2360,1840,3657,3145,843,475
2360,1840,3877,3245,1066,824
2360,1840,4176,3431,1104,769
2360,1840,4500,3629,1128,670
2360,1840,4935,4028,1316,466
2360,1840,5037,4041,1947,658
2360,1840,5277,4176,1707,-578
2360,1840,6961,4694,23,-2262
2360,1880,94,1601,350,178
2360,1880,296,1703,384,197
2360,1880,675,1891,225,109
2360,1880,732,1921,448,199
2360,1880,914,2006,466,194
2360,1880,1177,2117,343,143
2360,1880,1388,2200,352,175
2360,1880,1576,2283,424,237
2360,1880,1736,2369,484,271
2360,1880,1916,2471,564,229
2360,1880,1997,2513,683,227
2360,1880,2211,2632,621,157
2360,1880,2476,2688,530,131
2360,1880,2679,2734,485,145
2360,1880,2740,2753,520,207
2360,1880,2896,2783,602,321
2360,1880,3078,2849,763,445
2360,1880,3176,2884,1004,576
2360,1880,3263,2954,1237,746
2360,1880,3488,3094,1431,945
2360,1880,3658,3154,1374,940
2360,1880,4175,3435,1105,805
2360,1880,4497,3705,1013,574
2360,1880,4929,4059,958,325
2360,1880,5038,4100,1448,454
2360,1880,5274,4233,1710,466
2360,1880,6961,4695,23,-2262
2360,1920,94,1601,506,259
2360,1920,292,1691,628,309
2360,1920,467,1779,613,281
2360,1920,599,1860,765,324
2360,1920,924,2000,596,260
2360,1920,1063,2058,677,312
2360,1920,1198,2104,722,376
2360,1920,1359,2183,657,361
2360,1920,1516,2254,704,406
2360,1920,1596,2296,884,404
2360,1920,1736,2361,1024,419
2360,1920,1918,2469,1002,351
2360,1920,2017,2529,1099,345
2360,1920,2200,2647,1080,313
2360,1920,2476,2700,1001,389
2360,1920,2680,2743,1340,637
2360,1920,2759,2772,1401,668
2360,1920,2912,2811,1588,969
2360,1920,3106,2871,1824,1218
2360,1920,3274,2956,1746,1184
2360,1920,3493,3108,1787,1192
2360,1920,3875,3276,1988,1123
2360,1920,4017,3360,2381,1179
2360,1920,4156,3431,2825,1268
2360,1920,4489,3747,2492,210
2360,1920,5016,4138,1965,-317
2360,1920,5270,4285,1711,-571
2360,1920,6961,4695,20,-2262
2360,1960,94,1601,363,169
2360,1960,296,1689,344,171
2360,1960,438,1763,322,157
2360,1960,562,1838,338,162
2360,1960,638,1867,462,213
2360,1960,742,1918,518,242
2360,1960,898,1988,530,241
2360,1960,1098,2069,482,231
2360,1960,1256,2145,484,235
2360,1960,1377,2202,487,247
2360,1960,1578,2291,422,249
2360,1960,1736,2377,484,283
2360,1960,2017,2525,523,195
2360,1960,2216,2657,544,123
2360,1960,2535,2722,385,98
2360,1960,2759,2780,357,99
2360,1960,2918,2813,362,187
2360,1960,3102,2879,378,221
2360,1960,3276,2986,452,223
2360,1960,3496,3106,664,294
2360,1960,3876,3282,604,378
2360,1960,4156,3413,471,436
2360,1960,4457,3707,440,337
2360,1960,4997,4094,3,6
2360,1960,5256,4262,4,-2
2360,1960,6961,4694,-1593,-405
2360,2000,94,1601,403,198
2360,2000,295,1696,385,184
2360,2000,404,1756,516,244
2360,2000,496,1793,684,307
2360,2000,690,1885,710,335
2360,2000,910,1985,710,335
2360,2000,1159,2102,641,298
2360,2000,1417,2216,603,324
2360,2000,1602,2310,618,370
2360,2000,1797,2400,578,299
2360,2000,2017,2533,543,187
2360,2000,2215,2682,565,118
2360,2000,2476,2700,464,120
2360,2000,2537,2711,663,209
2360,2000,2698,2759,635,230
2360,2000,2864,2812,636,308
2360,2000,2926,2813,934,467
2360,2000,3098,2885,1042,535
2360,2000,3197,2915,1263,805
2360,2000,3273,2980,1347,880
2360,2000,3495,3121,1402,938
2360,2000,4137,3426,863,674
2360,2000,4456,3697,784,523
2360,2000,4997,4117,366,142
2360,2000,5238,4225,620,194
2360,2000,6961,4695,-577,-135
2360,2040,94,1601,526,259
2360,2040,312,1708,508,252
2360,2040,513,1810,543,254
2360,2040,696,1885,564,275
2360,2040,834,1954,626,286
2360,2040,1055,2059,545,241
2360,2040,1257,2154,543,246
2360,2040,1458,2236,572,293
2360,2040,1598,2299,622,381
2360,2040,1756,2380,804,340
2360,2040,1898,2458,802,302
2360,2040,2017,2519,923,301
2360,2040,2215,2670,981,249
2360,2040,2558,2730,742,250
2360,2040,2698,2755,802,365
2360,2040,2935,2816,925,464
2360,2040,3196,2910,944,530
2360,2040,3279,2985,1161,715
2360,2040,3497,3118,1382,926
2360,2040,3854,3278,1126,822
2360,2040,4136,3442,1104,818
2360,2040,4438,3699,1152,635
2360,2040,4877,4048,1280,451
2360,2040,4975,4084,1998,615
2360,2040,5229,4240,1744,-530
2360,2040,5756,4333,1217,-1057
2360,2040,6961,4694,12,-2262
2360,2200,94,1600,446,240
2360,2200,297,1697,443,243
2360,2200,554,1835,376,174
2360,2200,733,1928,358,156
2360,2200,836,1959,364,181
2360,2200,937,2013,523,247
2360,2200,993,2039,627,281
2360,2200,1093,2084,687,316
2360,2200,1198,2136,842,424
2360,2200,1279,2169,961,531
2360,2200,1393,2219,1187,541
2360,2200,1457,2248,1243,532
2360,2200,1598,2322,1302,518
2360,2200,1775,2394,1465,526
2360,2200,2015,2541,1345,479
2360,2200,2248,2694,1252,426
2360,2200,2577,2750,1229,509
2360,2200,2699,2772,1361,628
2360,2200,2893,2833,1487,867
2360,2200,3216,2925,1425,984
2360,2200,3355,3014,1585,1046
2360,2200,3496,3122,1684,1058
2360,2200,4057,3399,1325,840
2360,2200,4377,3702,1451,652
2360,2200,4615,3900,1663,604
2360,2200,4936,4067,2043,632
2360,2200,5174,4168,1805,-475
2360,2200,6961,4695,18,-2262
2360,2240,94,1601,446,219
2360,2240,299,1699,421,221
2360,2240,518,1818,367,171
2360,2240,716,1908,304,132
2360,2240,994,2041,226,99
2360,2240,1218,2137,202,103
2360,2240,1414,2231,193,88
2360,2240,1596,2320,244,100
2360,2240,1836,2428,140,96
2360,2240,2095,2595,25,5
2360,2240,2256,2704,4,-4
2360,2240,2537,2735,3,5
2360,2240,2699,2778,1,2
2360,2240,2954,2850,-14,10
2360,2240,3228,2926,12,-6
2360,2240,3358,3028,2,12
2360,2240,3508,3110,12,10
2360,2240,4036,3384,-423,-195
2360,2240,4378,3706,-338,-326
2360,2240,4557,3899,-177,-219
2360,2240,4916,4096,-356,-216
2360,2240,5156,4221,-344,-172
2360,2240,6961,4694,-2041,-594
2360,2280,94,1601,306,159
2360,2280,300,1699,260,146
2360,2280,457,1774,350,190
2360,2280,558,1833,442,227
2360,2280,717,1920,443,200
2360,2280,897,2003,403,177
2360,2280,998,2050,422,190
2360,2280,1144,2108,565,266
2360,2280,1296,2178,544,262
2360,2280,1416,2229,624,331
2360,2280,1701,2367,559,353
2360,2280,1837,2432,763,328
2360,2280,1999,2528,761,272
2360,2280,2032,2556,928,304
2360,2280,2257,2703,983,237
2360,2280,2597,2759,781,275
2360,2280,2757,2801,763,339
2360,2280,2957,2858,1083,542
2360,2280,3234,2948,1146,792
2360,2280,3366,3032,1494,1068
2360,2280,3516,3127,1624,1113
2360,2280,4038,3399,1567,935
2360,2280,4376,3738,1875,771
2360,2280,4894,4094,2079,615
2360,2280,5134,4238,1839,-425
2360,2280,6961,4695,12,-2252
2360,2320,94,1601,390,193
2360,2320,337,1720,283,160
2360,2320,600,1866,240,134
2360,2320,718,1914,295,145
2360,2320,857,1987,263,113
2360,2320,1014,2052,306,128
2360,2320,1118,2098,362,182
2360,2320,1300,2188,320,152
2360,2320,1478,2264,402,196
2360,2320,1617,2328,386,196
2360,2320,1756,2391,504,309
2360,2320,1876,2456,684,284
2360,2320,1996,2530,744,270
2360,2320,2259,2698,721,162
2360,2320,2557,2742,683,198
2360,2320,2738,2795,622,205
2360,2320,2977,2849,543,271
2360,2320,3234,2939,786,441
2360,2320,3357,3009,1003,711
2360,2320,3517,3114,1041,786
2360,2320,4016,3374,864,706
2360,2320,4353,3668,767,552
2360,2320,4877,4069,604,235
2360,2320,5118,4216,1047,273
2360,2320,6961,4695,15,9
2360,2360,94,1601,486,259
2360,2360,357,1726,363,194
2360,2360,576,1845,271,134
2360,2360,716,1922,304,138
2360,2360,897,1995,303,145
2360,2360,1016,2056,313,153
2360,2360,1198,2135,322,165
2360,2360,1418,2228,402,192
2360,2360,1516,2287,484,233
2360,2360,1658,2339,622,381
2360,2360,1816,2420,615,324
2360,2360,1996,2517,624,263
2360,2360,2076,2570,684,230
2360,2360,2278,2715,722,145
2360,2360,2559,2760,688,179
2360,2360,2617,2761,750,273
2360,2360,2760,2797,760,323
2360,2360,2838,2822,1048,457
2360,2360,2997,2866,1023,514
2360,2360,3238,2941,1282,899
2360,2360,3359,3009,1501,1031
2360,2360,3518,3129,1582,1071
2360,2360,3895,3297,1485,1023
2360,2360,4016,3377,1864,1023
2360,2360,4556,3873,1864,666
2360,2360,4859,4040,2120,659
2360,2360,5098,4183,1881,-399
2360,2360,6961,4694,18,-2262
2360,2400,94,1601,391,219
2360,2400,312,1710,289,149
2360,2400,488,1817,272,143
2360,2400,757,1948,303,132
2360,2400,860,1991,360,169
2360,2400,1057,2077,363,183
2360,2400,1200,2151,480,209
2360,2400,1426,2244,414,196
2360,2400,1518,2293,522,267
2360,2400,1658,2356,490,263
2360,2400,1819,2424,461,316
2360,2400,1877,2452,563,288
2360,2400,2037,2550,543,210
2360,2400,2277,2723,603,117
2360,2400,2576,2759,572,140
2360,2400,2876,2835,504,165
2360,2400,3256,2953,264,167
2360,2400,3377,3005,623,355
2360,2400,3517,3110,803,610
2360,2400,3997,3365,521,499
2360,2400,4317,3675,444,349
2360,2400,4520,3867,340,213
2360,2400,4756,4035,324,165
2360,2400,4857,4083,824,261
2360,2400,5094,4200,1166,280
2360,2400,6961,4692,18,7
2360,2440,94,1601,406,234
2360,2440,356,1734,404,206
2360,2440,515,1825,365,175
2360,2440,650,1886,410,194
2360,2440,756,1943,464,217
2360,2440,876,1996,573,258
2360,2440,1056,2072,604,288
2360,2440,1216,2155,664,305
2360,2440,1436,2243,664,357
2360,2440,1539,2300,761,440
2360,2440,1677,2368,754,376
2360,2440,1878,2457,762,323
2360,2440,1957,2505,823,315
2360,2440,2097,2589,1003,311
2360,2440,2298,2718,962,242
2360,2440,2437,2739,928,260
2360,2440,2638,2764,882,356
2360,2440,2777,2812,1223,548
2360,2440,3098,2894,1422,1006
2360,2440,3260,2950,1480,1084
2360,2440,3516,3118,1324,962
2360,2440,3812,3223,1293,971
2360,2440,3996,3362,1297,892
2360,2440,4518,3907,1155,442
2360,2440,4737,4025,1443,455
2360,2440,4839,4081,2137,618
2360,2440,5082,4213,1894,-383
2360,2440,6961,4694,15,-2262
2360,2480,94,1601,515,288
2360,2480,353,1761,417,193
2360,2480,518,1828,542,252
2360,2480,557,1850,763,350
2360,2480,757,1953,683,307
2360,2480,878,2011,802,349
2360,2480,1058,2076,782,364
2360,2480,1300,2196,660,324
2360,2480,1517,2293,673,351
2360,2480,1679,2356,641,384
2360,2480,1836,2434,804,366
2360,2480,1957,2508,903,332
2360,2480,2057,2567,898,287
2360,2480,2196,2654,984,286
2360,2480,2317,2730,1023,310
2360,2480,2637,2785,903,375
2360,2480,2797,2837,983,443
2360,2480,2874,2845,1126,575
2360,2480,3179,2945,1121,755
2360,2480,3220,2959,1280,901
2360,2480,3380,3073,1354,981
2360,2480,3536,3155,1304,965
2360,2480,3776,3273,1304,967
2360,2480,3997,3399,1674,970
2360,2480,4316,3652,1857,827
2360,2480,4496,3854,2483,845
2360,2480,4837,4097,2142,-138
2360,2480,5076,4219,1903,-377
2360,2480,6961,4695,18,-2262
2400,800,93,1600,467,240
2400,800,317,1728,503,252
2400,800,555,1840,485,240
2400,800,818,1972,582,268
2400,800,1037,2069,563,251
2400,800,1176,2133,644,327
2400,800,1255,2173,745,407
2400,800,1398,2231,849,388
2400,800,1596,2313,844,347
2400,800,1713,2386,881,308
2400,800,1815,2453,985,307
2400,800,1996,2560,1010,264
2400,800,2297,2608,883,317
2400,800,2433,2651,967,439
2400,800,2596,2692,1064,528
2400,800,2797,2752,1212,632
2400,800,2996,2804,1444,736
2400,800,3098,2900,1901,999
2400,800,3176,2931,2124,1169
2400,800,3316,3029,2304,1171
2400,800,3376,3060,2870,1364
2400,800,3657,3224,3324,1480
2400,800,4419,3509,2562,285
2400,800,4782,3800,2199,-78
2400,800,5217,4050,1764,-513
2400,800,5300,4093,1681,-596
2400,800,5336,4096,1645,-632
2400,800,5617,4206,1364,-913
2400,800,6961,4693,20,-2257
2400,840,94,1601,406,219
2400,840,286,1702,414,218
2400,840,420,1782,497,232
2400,840,575,1856,465,214
2400,840,697,1921,503,234
